Entry_ID,Date Announced,State code,Num Cases,Current Status
413949,09/12/2020,KA,40,1
413950,09/12/2020,KA,33,1
413951,09/12/2020,KA,33,1
413952,09/12/2020,KA,15,1
413953,09/12/2020,KA,15,1
413954,09/12/2020,KA,10,1
413955,09/12/2020,KA,9,1
413956,09/12/2020,KA,14,2
413957,09/12/2020,KA,12,2
413958,09/12/2020,KA,24,2
413959,09/12/2020,KA,2507,2
413960,09/12/2020,KA,6,2
413961,09/12/2020,KA,15,2
413962,09/12/2020,KA,81,2
413963,09/12/2020,KA,14,2
413964,09/12/2020,KA,4,2
413965,09/12/2020,KA,14,2
413966,09/12/2020,KA,22,2
413967,09/12/2020,KA,4,2
413968,09/12/2020,KA,20,2
413969,09/12/2020,KA,20,2
413970,09/12/2020,KA,27,2
413971,09/12/2020,KA,13,2
413972,09/12/2020,KA,17,2
413973,09/12/2020,KA,12,2
413974,09/12/2020,KA,9,2
413975,09/12/2020,KA,1,3
413976,09/12/2020,KA,13,3
413977,09/12/2020,KA,2,3
413978,09/12/2020,KA,1,3
413979,09/12/2020,KA,14,1
413980,09/12/2020,KA,2,1
413981,09/12/2020,KA,12,1
413982,09/12/2020,KA,41,1
413983,09/12/2020,KA,31,1
413984,09/12/2020,KA,12,1
413985,09/12/2020,KA,12,1
413986,09/12/2020,KA,71,1
413987,09/12/2020,KA,9,1
413988,09/12/2020,KA,8,1
413989,09/12/2020,KA,24,2
413990,09/12/2020,KA,2,2
413991,09/12/2020,KA,18,2
413992,09/12/2020,KA,45,2
413993,09/12/2020,KA,40,2
413994,09/12/2020,KA,130,2
413995,09/12/2020,KA,20,2
413996,09/12/2020,KA,73,2
413997,09/12/2020,KA,13,2
413998,09/12/2020,KA,5,2
413999,09/12/2020,KA,1,3
414000,09/12/2020,KA,1,3
414001,09/12/2020,AR,15,1
414002,09/12/2020,AR,2,1
414003,09/12/2020,AR,5,1
414004,09/12/2020,AR,2,2
414005,09/12/2020,AR,2,1
414006,09/12/2020,AR,3,2
414007,09/12/2020,AR,1,2
414008,09/12/2020,AR,1,2
414009,09/12/2020,ML,2,2
414010,09/12/2020,ML,148,2
414011,09/12/2020,ML,3,2
414012,09/12/2020,ML,13,2
414013,09/12/2020,ML,2,2
414014,09/12/2020,ML,1,2
414015,09/12/2020,ML,1,1
414016,09/12/2020,ML,58,1
414017,09/12/2020,ML,1,1
414018,09/12/2020,ML,2,1
414019,09/12/2020,ML,3,1
414020,09/12/2020,ML,8,1
414021,09/12/2020,ML,28,1
414022,09/12/2020,UP,195,1
414023,09/12/2020,UP,53,1
414024,09/12/2020,UP,46,1
414025,09/12/2020,UP,102,1
414026,09/12/2020,UP,76,1
414027,09/12/2020,UP,114,1
414028,09/12/2020,UP,30,1
414029,09/12/2020,UP,64,1
414030,09/12/2020,UP,36,1
414031,09/12/2020,UP,20,1
414032,09/12/2020,UP,14,1
414033,09/12/2020,UP,26,1
414034,09/12/2020,UP,16,1
414035,09/12/2020,UP,19,1
414036,09/12/2020,UP,15,1
414037,09/12/2020,UP,30,1
414038,09/12/2020,UP,3,1
414039,09/12/2020,UP,19,1
414040,09/12/2020,UP,9,1
414041,09/12/2020,UP,4,1
414042,09/12/2020,UP,6,1
414043,09/12/2020,UP,12,1
414044,09/12/2020,UP,12,1
414045,09/12/2020,UP,16,1
414046,09/12/2020,UP,7,1
414047,09/12/2020,UP,10,1
414048,09/12/2020,UP,8,1
414049,09/12/2020,UP,3,1
414050,09/12/2020,UP,14,1
414051,09/12/2020,UP,9,1
414052,09/12/2020,UP,4,1
414053,09/12/2020,UP,11,1
414054,09/12/2020,UP,8,1
414055,09/12/2020,UP,11,1
414056,09/12/2020,UP,15,1
414057,09/12/2020,UP,33,1
414058,09/12/2020,UP,5,1
414059,09/12/2020,UP,7,1
414060,09/12/2020,UP,17,1
414061,09/12/2020,UP,6,1
414062,09/12/2020,UP,5,1
414063,09/12/2020,UP,7,1
414064,09/12/2020,UP,3,1
414065,09/12/2020,UP,11,1
414066,09/12/2020,UP,14,1
414067,09/12/2020,UP,4,1
414068,09/12/2020,UP,2,1
414069,09/12/2020,UP,8,1
414070,09/12/2020,UP,10,1
414071,09/12/2020,UP,17,1
414072,09/12/2020,UP,4,1
414073,09/12/2020,UP,16,1
414074,09/12/2020,UP,8,1
414075,09/12/2020,UP,10,1
414076,09/12/2020,UP,7,1
414077,09/12/2020,UP,4,1
414078,09/12/2020,UP,5,1
414079,09/12/2020,UP,4,1
414080,09/12/2020,UP,11,1
414081,09/12/2020,UP,2,1
414082,09/12/2020,UP,3,1
414083,09/12/2020,UP,7,1
414084,09/12/2020,UP,4,1
414085,09/12/2020,UP,2,1
414086,09/12/2020,UP,8,1
414087,09/12/2020,UP,11,1
414088,09/12/2020,UP,8,1
414089,09/12/2020,UP,5,1
414090,09/12/2020,UP,1,1
414091,09/12/2020,UP,3,1
414092,09/12/2020,UP,3,1
414093,09/12/2020,UP,5,1
414094,09/12/2020,UP,6,1
414095,09/12/2020,UP,3,1
414096,09/12/2020,UP,306,2
414097,09/12/2020,UP,109,2
414098,09/12/2020,UP,66,2
414099,09/12/2020,UP,147,2
414100,09/12/2020,UP,123,2
414101,09/12/2020,UP,83,2
414102,09/12/2020,UP,35,2
414103,09/12/2020,UP,118,2
414104,09/12/2020,UP,30,2
414105,09/12/2020,UP,21,2
414106,09/12/2020,UP,12,2
414107,09/12/2020,UP,104,2
414108,09/12/2020,UP,56,2
414109,09/12/2020,UP,49,2
414110,09/12/2020,UP,18,2
414111,09/12/2020,UP,36,2
414112,09/12/2020,UP,7,2
414113,09/12/2020,UP,7,2
414114,09/12/2020,UP,9,2
414115,09/12/2020,UP,3,2
414116,09/12/2020,UP,9,2
414117,09/12/2020,UP,29,2
414118,09/12/2020,UP,83,2
414119,09/12/2020,UP,7,2
414120,09/12/2020,UP,3,2
414121,09/12/2020,UP,33,2
414122,09/12/2020,UP,12,2
414123,09/12/2020,UP,6,2
414124,09/12/2020,UP,23,2
414125,09/12/2020,UP,8,2
414126,09/12/2020,UP,46,2
414127,09/12/2020,UP,14,2
414128,09/12/2020,UP,6,2
414129,09/12/2020,UP,18,2
414130,09/12/2020,UP,24,2
414131,09/12/2020,UP,36,2
414132,09/12/2020,UP,3,2
414133,09/12/2020,UP,14,2
414134,09/12/2020,UP,24,2
414135,09/12/2020,UP,22,2
414136,09/12/2020,UP,17,2
414137,09/12/2020,UP,9,2
414138,09/12/2020,UP,8,2
414139,09/12/2020,UP,10,2
414140,09/12/2020,UP,24,2
414141,09/12/2020,UP,1,2
414142,09/12/2020,UP,1,2
414143,09/12/2020,UP,9,2
414144,09/12/2020,UP,13,2
414145,09/12/2020,UP,16,2
414146,09/12/2020,UP,9,2
414147,09/12/2020,UP,2,2
414148,09/12/2020,UP,2,2
414149,09/12/2020,UP,9,2
414150,09/12/2020,UP,13,2
414151,09/12/2020,UP,8,2
414152,09/12/2020,UP,8,2
414153,09/12/2020,UP,11,2
414154,09/12/2020,UP,2,2
414155,09/12/2020,UP,4,2
414156,09/12/2020,UP,7,2
414157,09/12/2020,UP,2,2
414158,09/12/2020,UP,15,2
414159,09/12/2020,UP,7,2
414160,09/12/2020,UP,9,2
414161,09/12/2020,UP,18,2
414162,09/12/2020,UP,9,2
414163,09/12/2020,UP,2,2
414164,09/12/2020,UP,3,2
414165,09/12/2020,UP,2,2
414166,09/12/2020,UP,1,2
414167,09/12/2020,UP,6,2
414168,09/12/2020,UP,2,2
414169,09/12/2020,UP,4,2
414170,09/12/2020,UP,5,3
414171,09/12/2020,UP,2,3
414172,09/12/2020,UP,2,3
414173,09/12/2020,UP,1,3
414174,09/12/2020,UP,1,3
414175,09/12/2020,UP,1,3
414176,09/12/2020,UP,2,3
414177,09/12/2020,UP,1,3
414178,09/12/2020,UP,1,3
414179,09/12/2020,UP,1,3
414180,09/12/2020,UP,1,3
414181,09/12/2020,UP,1,3
414182,09/12/2020,UP,1,3
414183,09/12/2020,UP,1,3
414184,09/12/2020,UP,-1,3
414185,09/12/2020,MP,495,1
414186,09/12/2020,MP,316,1
414187,09/12/2020,MP,46,1
414188,09/12/2020,MP,36,1
414189,09/12/2020,MP,16,1
414190,09/12/2020,MP,9,1
414191,09/12/2020,MP,23,1
414192,09/12/2020,MP,31,1
414193,09/12/2020,MP,14,1
414194,09/12/2020,MP,22,1
414195,09/12/2020,MP,9,1
414196,09/12/2020,MP,3,1
414197,09/12/2020,MP,1,1
414198,09/12/2020,MP,15,1
414199,09/12/2020,MP,7,1
414200,09/12/2020,MP,15,1
414201,09/12/2020,MP,13,1
414202,09/12/2020,MP,4,1
414203,09/12/2020,MP,10,1
414204,09/12/2020,MP,14,1
414205,09/12/2020,MP,15,1
414206,09/12/2020,MP,14,1
414207,09/12/2020,MP,9,1
414208,09/12/2020,MP,12,1
414209,09/12/2020,MP,6,1
414210,09/12/2020,MP,8,1
414211,09/12/2020,MP,2,1
414212,09/12/2020,MP,7,1
414213,09/12/2020,MP,5,1
414214,09/12/2020,MP,11,1
414215,09/12/2020,MP,3,1
414216,09/12/2020,MP,3,1
414217,09/12/2020,MP,7,1
414218,09/12/2020,MP,4,1
414219,09/12/2020,MP,4,1
414220,09/12/2020,MP,9,1
414221,09/12/2020,MP,7,1
414222,09/12/2020,MP,5,1
414223,09/12/2020,MP,3,1
414224,09/12/2020,MP,6,1
414225,09/12/2020,MP,4,1
414226,09/12/2020,MP,2,1
414227,09/12/2020,MP,2,1
414228,09/12/2020,MP,1,1
414229,09/12/2020,MP,9,1
414230,09/12/2020,MP,5,1
414231,09/12/2020,MP,2,1
414232,09/12/2020,MP,2,1
414233,09/12/2020,MP,6,1
414234,09/12/2020,MP,468,2
414235,09/12/2020,MP,309,2
414236,09/12/2020,MP,45,2
414237,09/12/2020,MP,39,2
414238,09/12/2020,MP,18,2
414239,09/12/2020,MP,18,2
414240,09/12/2020,MP,23,2
414241,09/12/2020,MP,42,2
414242,09/12/2020,MP,17,2
414243,09/12/2020,MP,19,2
414244,09/12/2020,MP,11,2
414245,09/12/2020,MP,9,2
414246,09/12/2020,MP,9,2
414247,09/12/2020,MP,15,2
414248,09/12/2020,MP,2,2
414249,09/12/2020,MP,14,2
414250,09/12/2020,MP,17,2
414251,09/12/2020,MP,4,2
414252,09/12/2020,MP,11,2
414253,09/12/2020,MP,23,2
414254,09/12/2020,MP,15,2
414255,09/12/2020,MP,20,2
414256,09/12/2020,MP,11,2
414257,09/12/2020,MP,5,2
414258,09/12/2020,MP,6,2
414259,09/12/2020,MP,6,2
414260,09/12/2020,MP,21,2
414261,09/12/2020,MP,8,2
414262,09/12/2020,MP,15,2
414263,09/12/2020,MP,6,2
414264,09/12/2020,MP,1,2
414265,09/12/2020,MP,16,2
414266,09/12/2020,MP,3,2
414267,09/12/2020,MP,9,2
414268,09/12/2020,MP,1,2
414269,09/12/2020,MP,4,2
414270,09/12/2020,MP,12,2
414271,09/12/2020,MP,9,2
414272,09/12/2020,MP,5,2
414273,09/12/2020,MP,6,2
414274,09/12/2020,MP,4,2
414275,09/12/2020,MP,3,2
414276,09/12/2020,MP,4,2
414277,09/12/2020,MP,2,2
414278,09/12/2020,MP,9,2
414279,09/12/2020,MP,3,2
414280,09/12/2020,MP,3,2
414281,09/12/2020,MP,3,2
414282,09/12/2020,MP,4,3
414283,09/12/2020,MP,2,3
414284,09/12/2020,MP,1,3
414285,09/12/2020,MP,1,3
414286,09/12/2020,HP,13,1
414287,09/12/2020,HP,39,1
414288,09/12/2020,HP,31,1
414289,09/12/2020,HP,162,1
414290,09/12/2020,HP,24,1
414291,09/12/2020,HP,36,1
414292,09/12/2020,HP,11,1
414293,09/12/2020,HP,83,1
414294,09/12/2020,HP,109,1
414295,09/12/2020,HP,59,1
414296,09/12/2020,HP,114,1
414297,09/12/2020,HP,48,1
414298,09/12/2020,HP,28,2
414299,09/12/2020,HP,54,2
414300,09/12/2020,HP,32,2
414301,09/12/2020,HP,282,2
414302,09/12/2020,HP,59,2
414303,09/12/2020,HP,44,2
414304,09/12/2020,HP,226,2
414305,09/12/2020,HP,5,2
414306,09/12/2020,HP,49,2
414307,09/12/2020,HP,40,2
414308,09/12/2020,HP,2,3
414309,09/12/2020,HP,1,3
414310,09/12/2020,HP,1,3
414311,09/12/2020,HP,1,3
414312,09/12/2020,HP,1,3
414313,09/12/2020,HP,6,3
414314,09/12/2020,PB,60,1
414315,09/12/2020,PB,55,1
414316,09/12/2020,PB,42,1
414317,09/12/2020,PB,125,1
414318,09/12/2020,PB,64,1
414319,09/12/2020,PB,29,1
414320,09/12/2020,PB,28,1
414321,09/12/2020,PB,35,1
414322,09/12/2020,PB,4,1
414323,09/12/2020,PB,28,1
414324,09/12/2020,PB,9,1
414325,09/12/2020,PB,15,1
414326,09/12/2020,PB,8,1
414327,09/12/2020,PB,12,1
414328,09/12/2020,PB,15,1
414329,09/12/2020,PB,3,1
414330,09/12/2020,PB,38,1
414331,09/12/2020,PB,6,1
414332,09/12/2020,PB,1,1
414333,09/12/2020,PB,4,1
414334,09/12/2020,PB,10,1
414335,09/12/2020,PB,6,1
414336,09/12/2020,PB,94,2
414337,09/12/2020,PB,117,2
414338,09/12/2020,PB,33,2
414339,09/12/2020,PB,71,2
414340,09/12/2020,PB,15,2
414341,09/12/2020,PB,41,2
414342,09/12/2020,PB,16,2
414343,09/12/2020,PB,4,2
414344,09/12/2020,PB,9,2
414345,09/12/2020,PB,9,2
414346,09/12/2020,PB,25,2
414347,09/12/2020,PB,18,2
414348,09/12/2020,PB,7,2
414349,09/12/2020,PB,21,2
414350,09/12/2020,PB,3,2
414351,09/12/2020,PB,3,2
414352,09/12/2020,PB,7,2
414353,09/12/2020,PB,37,2
414354,09/12/2020,PB,1,3
414355,09/12/2020,PB,6,3
414356,09/12/2020,PB,1,3
414357,09/12/2020,PB,2,3
414358,09/12/2020,PB,1,3
414359,09/12/2020,PB,1,3
414360,09/12/2020,PB,1,3
414361,09/12/2020,PB,1,3
414362,09/12/2020,PB,2,3
414363,10/12/2020,OR,32,1
414364,10/12/2020,OR,17,1
414365,10/12/2020,OR,18,1
414366,10/12/2020,OR,4,1
414367,10/12/2020,OR,19,1
414368,10/12/2020,OR,21,1
414369,10/12/2020,OR,3,1
414370,10/12/2020,OR,8,1
414371,10/12/2020,OR,13,1
414372,10/12/2020,OR,8,1
414373,10/12/2020,OR,8,1
414374,10/12/2020,OR,10,1
414375,10/12/2020,OR,8,1
414376,10/12/2020,OR,14,1
414377,10/12/2020,OR,32,1
414378,10/12/2020,OR,1,1
414379,10/12/2020,OR,5,1
414380,10/12/2020,OR,20,1
414381,10/12/2020,OR,2,1
414382,10/12/2020,OR,12,1
414383,10/12/2020,OR,22,1
414384,10/12/2020,OR,2,1
414385,10/12/2020,OR,15,1
414386,10/12/2020,OR,1,1
414387,10/12/2020,OR,41,1
414388,10/12/2020,OR,7,1
414389,10/12/2020,OR,1,3
414390,10/12/2020,OR,1,3
414391,10/12/2020,OR,1,3
414392,10/12/2020,OR,1,3
414393,10/12/2020,OR,1,3
414394,10/12/2020,TG,8,1
414395,10/12/2020,TG,18,1
414396,10/12/2020,TG,109,1
414397,10/12/2020,TG,12,1
414398,10/12/2020,TG,9,1
414399,10/12/2020,TG,5,1
414400,10/12/2020,TG,2,1
414401,10/12/2020,TG,4,1
414402,10/12/2020,TG,38,1
414403,10/12/2020,TG,29,1
414404,10/12/2020,TG,1,1
414405,10/12/2020,TG,9,1
414406,10/12/2020,TG,8,1
414407,10/12/2020,TG,23,1
414408,10/12/2020,TG,6,1
414409,10/12/2020,TG,84,1
414410,10/12/2020,TG,8,1
414411,10/12/2020,TG,15,1
414412,10/12/2020,TG,32,1
414413,10/12/2020,TG,0,1
414414,10/12/2020,TG,5,1
414415,10/12/2020,TG,4,1
414416,10/12/2020,TG,10,1
414417,10/12/2020,TG,8,1
414418,10/12/2020,TG,82,1
414419,10/12/2020,TG,19,1
414420,10/12/2020,TG,9,1
414421,10/12/2020,TG,15,1
414422,10/12/2020,TG,2,1
414423,10/12/2020,TG,1,1
414424,10/12/2020,TG,4,1
414425,10/12/2020,TG,56,1
414426,10/12/2020,TG,8,1
414427,10/12/2020,TG,805,2
414428,10/12/2020,TG,2,3
414429,10/12/2020,MZ,3,1
414430,10/12/2020,MZ,8,1
414431,10/12/2020,MZ,3,1
414432,10/12/2020,MZ,3,1
414433,10/12/2020,MZ,2,2
414434,10/12/2020,DN,1,2
414435,09/12/2020,LA,2,2
414436,09/12/2020,LA,-2,2
414437,09/12/2020,KA,14,1
414438,09/12/2020,KA,13,2
414439,09/12/2020,KA,1,3
414440,10/12/2020,MZ,-8,1
414441,10/12/2020,MZ,-2,1
414442,10/12/2020,MZ,6,2
414443,10/12/2020,MZ,4,2
414444,10/12/2020,MZ,-4,2
414445,10/12/2020,MZ,-1,2
414446,10/12/2020,MZ,1,2
414447,10/12/2020,AP,14,1
414448,10/12/2020,AP,95,1
414449,10/12/2020,AP,50,1
414450,10/12/2020,AP,72,1
414451,10/12/2020,AP,13,1
414452,10/12/2020,AP,86,1
414453,10/12/2020,AP,18,1
414454,10/12/2020,AP,24,1
414455,10/12/2020,AP,35,1
414456,10/12/2020,AP,21,1
414457,10/12/2020,AP,31,1
414458,10/12/2020,AP,7,1
414459,10/12/2020,AP,72,1
414460,10/12/2020,AP,34,2
414461,10/12/2020,AP,65,2
414462,10/12/2020,AP,61,2
414463,10/12/2020,AP,42,2
414464,10/12/2020,AP,18,2
414465,10/12/2020,AP,133,2
414466,10/12/2020,AP,10,2
414467,10/12/2020,AP,32,2
414468,10/12/2020,AP,20,2
414469,10/12/2020,AP,10,2
414470,10/12/2020,AP,58,2
414471,10/12/2020,AP,19,2
414472,10/12/2020,AP,56,2
414473,10/12/2020,AP,1,3
414474,10/12/2020,AP,1,3
414475,10/12/2020,JK,63,1
414476,10/12/2020,JK,29,1
414477,10/12/2020,JK,28,1
414478,10/12/2020,JK,20,1
414479,10/12/2020,JK,19,1
414480,10/12/2020,JK,11,1
414481,10/12/2020,JK,11,1
414482,10/12/2020,JK,8,1
414483,10/12/2020,JK,5,1
414484,10/12/2020,JK,2,1
414485,10/12/2020,JK,99,1
414486,10/12/2020,JK,12,1
414487,10/12/2020,JK,15,1
414488,10/12/2020,JK,10,1
414489,10/12/2020,JK,6,1
414490,10/12/2020,JK,9,1
414491,10/12/2020,JK,7,1
414492,10/12/2020,JK,1,1
414493,10/12/2020,JK,6,1
414494,10/12/2020,JK,5,1
414495,10/12/2020,JK,83,2
414496,10/12/2020,JK,3,2
414497,10/12/2020,JK,39,2
414498,10/12/2020,JK,20,2
414499,10/12/2020,JK,14,2
414500,10/12/2020,JK,7,2
414501,10/12/2020,JK,15,2
414502,10/12/2020,JK,12,2
414503,10/12/2020,JK,2,2
414504,10/12/2020,JK,105,2
414505,10/12/2020,JK,23,2
414506,10/12/2020,JK,11,2
414507,10/12/2020,JK,8,2
414508,10/12/2020,JK,13,2
414509,10/12/2020,JK,41,2
414510,10/12/2020,JK,80,2
414511,10/12/2020,JK,15,2
414512,10/12/2020,JK,35,2
414513,10/12/2020,JK,2,3
414514,10/12/2020,JK,1,3
414515,10/12/2020,JK,1,3
414516,10/12/2020,JK,1,3
414517,10/12/2020,JK,2,3
414518,10/12/2020,JK,1,3
414519,10/12/2020,PY,12,1
414520,10/12/2020,PY,6,1
414521,10/12/2020,PY,6,1
414522,10/12/2020,PY,10,2
414523,10/12/2020,PY,1,2
414524,10/12/2020,PY,1,2
414525,10/12/2020,PY,6,2
414526,10/12/2020,PY,2,3
414527,10/12/2020,TR,1,1
414528,10/12/2020,TR,1,1
414529,10/12/2020,TR,6,1
414530,10/12/2020,TR,4,1
414531,10/12/2020,TR,11,1
414532,10/12/2020,TR,1,1
414533,10/12/2020,TR,7,1
414534,10/12/2020,TR,3,2
414535,10/12/2020,TR,9,2
414536,10/12/2020,TR,1,2
414537,10/12/2020,TR,2,2
414538,10/12/2020,TR,4,2
414539,10/12/2020,TR,8,2
414540,10/12/2020,TR,8,2
414541,10/12/2020,KL,1,3
414542,10/12/2020,KL,1,3
414543,10/12/2020,KL,1,3
414544,10/12/2020,KL,1,3
414545,10/12/2020,KL,1,3
414546,10/12/2020,KL,1,3
414547,10/12/2020,KL,1,3
414548,10/12/2020,KL,1,3
414549,10/12/2020,KL,1,3
414550,10/12/2020,KL,1,3
414551,10/12/2020,KL,1,3
414552,10/12/2020,KL,1,3
414553,10/12/2020,KL,1,3
414554,10/12/2020,KL,1,3
414555,10/12/2020,KL,1,3
414556,10/12/2020,KL,1,3
414557,10/12/2020,KL,1,3
414558,10/12/2020,KL,1,3
414559,10/12/2020,KL,1,3
414560,10/12/2020,KL,1,3
414561,10/12/2020,KL,1,3
414562,10/12/2020,KL,1,3
414563,10/12/2020,KL,1,3
414564,10/12/2020,KL,1,3
414565,10/12/2020,KL,1,3
414566,10/12/2020,KL,1,3
414567,10/12/2020,KL,282,1
414568,10/12/2020,KL,305,1
414569,10/12/2020,KL,200,1
414570,10/12/2020,KL,289,1
414571,10/12/2020,KL,346,1
414572,10/12/2020,KL,200,1
414573,10/12/2020,KL,555,1
414574,10/12/2020,KL,393,1
414575,10/12/2020,KL,212,1
414576,10/12/2020,KL,700,1
414577,10/12/2020,KL,578,1
414578,10/12/2020,KL,114,1
414579,10/12/2020,KL,186,1
414580,10/12/2020,KL,110,1
414581,10/12/2020,KL,302,2
414582,10/12/2020,KL,280,2
414583,10/12/2020,KL,183,2
414584,10/12/2020,KL,208,2
414585,10/12/2020,KL,312,2
414586,10/12/2020,KL,121,2
414587,10/12/2020,KL,649,2
414588,10/12/2020,KL,638,2
414589,10/12/2020,KL,263,2
414590,10/12/2020,KL,680,2
414591,10/12/2020,KL,650,2
414592,10/12/2020,KL,115,2
414593,10/12/2020,KL,292,2
414594,10/12/2020,KL,154,2
414595,10/12/2020,DL,1575,1
414596,10/12/2020,DL,3307,2
414597,10/12/2020,DL,61,3
414598,10/12/2020,GA,95,1
414599,10/12/2020,GA,159,2
414600,10/12/2020,BR,5,1
414601,10/12/2020,BR,15,1
414602,10/12/2020,BR,3,1
414603,10/12/2020,BR,16,1
414604,10/12/2020,BR,12,1
414605,10/12/2020,BR,6,1
414606,10/12/2020,BR,3,1
414607,10/12/2020,BR,4,1
414608,10/12/2020,BR,33,1
414609,10/12/2020,BR,14,1
414610,10/12/2020,BR,6,1
414611,10/12/2020,BR,9,1
414612,10/12/2020,BR,10,1
414613,10/12/2020,BR,5,1
414614,10/12/2020,BR,3,1
414615,10/12/2020,BR,17,1
414616,10/12/2020,BR,11,1
414617,10/12/2020,BR,5,1
414618,10/12/2020,BR,8,1
414619,10/12/2020,BR,10,1
414620,10/12/2020,BR,20,1
414621,10/12/2020,BR,19,1
414622,10/12/2020,BR,5,1
414623,10/12/2020,BR,6,1
414624,10/12/2020,BR,263,1
414625,10/12/2020,BR,7,1
414626,10/12/2020,BR,12,1
414627,10/12/2020,BR,10,1
414628,10/12/2020,BR,3,1
414629,10/12/2020,BR,7,1
414630,10/12/2020,BR,14,1
414631,10/12/2020,BR,1,1
414632,10/12/2020,BR,8,1
414633,10/12/2020,BR,8,1
414634,10/12/2020,BR,6,1
414635,10/12/2020,BR,11,1
414636,10/12/2020,BR,3,2
414637,10/12/2020,BR,18,2
414638,10/12/2020,BR,6,2
414639,10/12/2020,BR,11,2
414640,10/12/2020,BR,15,2
414641,10/12/2020,BR,1,2
414642,10/12/2020,BR,4,2
414643,10/12/2020,BR,4,2
414644,10/12/2020,BR,9,2
414645,10/12/2020,BR,1,2
414646,10/12/2020,BR,3,2
414647,10/12/2020,BR,5,2
414648,10/12/2020,BR,5,2
414649,10/12/2020,BR,2,2
414650,10/12/2020,BR,3,2
414651,10/12/2020,BR,2,2
414652,10/12/2020,BR,4,2
414653,10/12/2020,BR,11,2
414654,10/12/2020,BR,7,2
414655,10/12/2020,BR,28,2
414656,10/12/2020,BR,11,2
414657,10/12/2020,BR,2,2
414658,10/12/2020,BR,2,2
414659,10/12/2020,BR,174,2
414660,10/12/2020,BR,7,2
414661,10/12/2020,BR,1,2
414662,10/12/2020,BR,38,2
414663,10/12/2020,BR,6,2
414664,10/12/2020,BR,8,2
414665,10/12/2020,BR,2,2
414666,10/12/2020,BR,9,2
414667,10/12/2020,BR,6,2
414668,10/12/2020,BR,27,2
414669,10/12/2020,BR,7,2
414670,10/12/2020,BR,2,3
414671,10/12/2020,BR,2,3
414672,10/12/2020,RJ,82,1
414673,10/12/2020,RJ,81,1
414674,10/12/2020,RJ,19,1
414675,10/12/2020,RJ,31,1
414676,10/12/2020,RJ,27,1
414677,10/12/2020,RJ,55,1
414678,10/12/2020,RJ,64,1
414679,10/12/2020,RJ,30,1
414680,10/12/2020,RJ,28,1
414681,10/12/2020,RJ,34,1
414682,10/12/2020,RJ,7,1
414683,10/12/2020,RJ,19,1
414684,10/12/2020,RJ,11,1
414685,10/12/2020,RJ,45,1
414686,10/12/2020,RJ,12,1
414687,10/12/2020,RJ,22,1
414688,10/12/2020,RJ,365,1
414689,10/12/2020,RJ,15,1
414690,10/12/2020,RJ,30,1
414691,10/12/2020,RJ,21,1
414692,10/12/2020,RJ,10,1
414693,10/12/2020,RJ,166,1
414694,10/12/2020,RJ,2,1
414695,10/12/2020,RJ,91,1
414696,10/12/2020,RJ,52,1
414697,10/12/2020,RJ,75,1
414698,10/12/2020,RJ,26,1
414699,10/12/2020,RJ,22,1
414700,10/12/2020,RJ,34,1
414701,10/12/2020,RJ,11,1
414702,10/12/2020,RJ,34,1
414703,10/12/2020,RJ,71,1
414704,10/12/2020,RJ,164,2
414705,10/12/2020,RJ,34,2
414706,10/12/2020,RJ,12,2
414707,10/12/2020,RJ,38,2
414708,10/12/2020,RJ,99,2
414709,10/12/2020,RJ,77,2
414710,10/12/2020,RJ,13,2
414711,10/12/2020,RJ,40,2
414712,10/12/2020,RJ,19,2
414713,10/12/2020,RJ,49,2
414714,10/12/2020,RJ,18,2
414715,10/12/2020,RJ,16,2
414716,10/12/2020,RJ,36,2
414717,10/12/2020,RJ,53,2
414718,10/12/2020,RJ,24,2
414719,10/12/2020,RJ,555,2
414720,10/12/2020,RJ,24,2
414721,10/12/2020,RJ,26,2
414722,10/12/2020,RJ,13,2
414723,10/12/2020,RJ,62,2
414724,10/12/2020,RJ,395,2
414725,10/12/2020,RJ,9,2
414726,10/12/2020,RJ,205,2
414727,10/12/2020,RJ,98,2
414728,10/12/2020,RJ,29,2
414729,10/12/2020,RJ,1,2
414730,10/12/2020,RJ,33,2
414731,10/12/2020,RJ,20,2
414732,10/12/2020,RJ,23,2
414733,10/12/2020,RJ,23,2
414734,10/12/2020,RJ,30,2
414735,10/12/2020,RJ,101,2
414736,10/12/2020,RJ,2,3
414737,10/12/2020,RJ,1,3
414738,10/12/2020,RJ,1,3
414739,10/12/2020,RJ,1,3
414740,10/12/2020,RJ,2,3
414741,10/12/2020,RJ,1,3
414742,10/12/2020,RJ,3,3
414743,10/12/2020,RJ,2,3
414744,10/12/2020,RJ,1,3
414745,10/12/2020,RJ,1,3
414746,10/12/2020,NL,22,1
414747,10/12/2020,NL,3,1
414748,10/12/2020,NL,67,1
414749,10/12/2020,NL,1,1
414750,10/12/2020,NL,1,1
414751,10/12/2020,NL,7,2
414752,10/12/2020,NL,11,2
414753,10/12/2020,NL,1,3
414754,10/12/2020,NL,1,Migrated_Other
414755,10/12/2020,OR,48,2
414756,10/12/2020,OR,14,2
414757,10/12/2020,OR,3,2
414758,10/12/2020,OR,7,2
414759,10/12/2020,OR,44,2
414760,10/12/2020,OR,2,2
414761,10/12/2020,OR,24,2
414762,10/12/2020,OR,7,2
414763,10/12/2020,OR,5,2
414764,10/12/2020,OR,6,2
